RECORDEDATTIME,DIRECTIONREF,VEHICLEREF,VEHICLELOCATION_LATITUDE,VEHICLELOCATION_LONGITUDE,EXPECTEDARRIVALTIME,SCHEDULEDARRIVALTIME
01-06-2017 02:03,1,NYCT_6063,40.737077,-73.984424,01-06-2017 02:03,02:04:09
01-06-2017 02:03,1,NYCT_6063,40.737077,-73.984424,01-06-2017 02:03,02:01:09
01-06-2017 02:03,0,NYCT_8182,40.528139,-74.237951,01-06-2017 02:03,02:02:38
01-06-2017 02:03,0,NYCT_8182,40.528139,-74.237951,01-06-2017 02:03,02:01:55
01-06-2017 02:03,0,NYCT_8344,40.879403,-73.875015,01-06-2017 02:03,02:03:52
01-06-2017 02:03,1,NYCT_8188,40.620079,-74.169523,01-06-2017 02:04,01:59:58
01-06-2017 02:03,1,NYCT_8188,40.620079,-74.169523,01-06-2017 02:04,02:02:30
01-06-2017 02:03,0,NYCT_7748,40.841164,-73.925094,01-06-2017 02:03,26:03:33
01-06-2017 02:03,1,NYCT_4967,40.584051,-73.93615,NA,25:58:00
01-06-2017 02:03,0,NYCT_5914,40.842391,-73.877142,NA,NA
01-06-2017 02:03,1,NYCT_4701,40.70714,-73.945194,01-06-2017 02:03,02:04:19
01-06-2017 02:03,1,NYCT_4686,40.75104,-73.984834,01-06-2017 02:04,26:04:08
01-06-2017 02:03,0,NYCT_6025,40.75487,-73.828072,01-06-2017 02:04,02:01:14
01-06-2017 02:03,1,NYCT_309,40.846021,-73.926108,01-06-2017 02:04,02:04:36
01-06-2017 02:03,1,NYCT_6493,40.721797,-73.902838,NA,25:26:37
01-06-2017 02:03,1,NYCT_7200,40.610298,-73.921615,01-06-2017 02:04,01:47:00
01-06-2017 02:03,1,NYCT_7200,40.610298,-73.921615,01-06-2017 02:04,01:48:00
01-06-2017 02:03,1,NYCT_8170,40.636095,-74.075931,01-06-2017 02:04,02:01:54
01-06-2017 02:03,1,NYCT_7270,40.691378,-73.98715,01-06-2017 02:03,02:02:45
01-06-2017 02:03,1,NYCT_8124,40.509403,-74.245706,01-06-2017 02:04,25:55:53
01-06-2017 02:03,0,NYCT_4881,40.596604,-73.985019,01-06-2017 02:03,01:57:00
01-06-2017 02:03,0,NYCT_4881,40.596604,-73.985019,01-06-2017 02:03,01:58:00
01-06-2017 02:03,0,NYCT_4847,40.646411,-73.880291,01-06-2017 02:03,02:05:50
01-06-2017 02:03,0,NYCT_4847,40.646411,-73.880291,01-06-2017 02:03,02:09:50
01-06-2017 02:03,1,NYCT_8194,40.592785,-74.071441,01-06-2017 02:03,26:01:56
01-06-2017 02:03,0,NYCT_4571,40.645539,-73.902763,01-06-2017 02:03,02:04:00
01-06-2017 02:03,0,NYCT_5938,40.814336,-73.913159,01-06-2017 02:03,02:02:43
01-06-2017 02:03,0,NYCT_296,40.837543,-73.887492,01-06-2017 02:04,02:04:32
01-06-2017 02:03,0,NYCT_6579,40.684153,-73.929451,01-06-2017 02:03,26:03:00
01-06-2017 02:03,0,NYCT_425,40.639204,-73.951241,01-06-2017 02:04,26:09:04
01-06-2017 02:03,1,NYCT_8472,40.717806,-73.816861,01-06-2017 02:03,02:03:00
01-06-2017 02:03,1,NYCT_8472,40.717806,-73.816861,01-06-2017 02:03,02:00:00
01-06-2017 02:03,0,NYCT_8412,40.660213,-73.777725,01-06-2017 02:04,26:04:00
01-06-2017 02:03,0,NYCT_7139,40.700334,-73.829279,01-06-2017 02:03,02:00:21
01-06-2017 02:03,1,NYCT_7361,40.709147,-73.960635,01-06-2017 02:03,02:01:26
01-06-2017 02:03,1,NYCT_7122,40.586281,-73.98832,01-06-2017 02:03,02:06:33
01-06-2017 02:03,1,NYCT_7122,40.586281,-73.98832,01-06-2017 02:03,02:06:58
01-06-2017 02:03,1,NYCT_2513,40.704984,-74.015834,01-06-2017 02:03,02:04:30
01-06-2017 02:03,0,NYCT_4627,40.674646,-73.970127,01-06-2017 02:04,02:03:57
01-06-2017 02:03,1,NYCT_4762,40.858359,-73.89422,01-06-2017 02:03,02:05:02
01-06-2017 02:03,0,NYCT_4829,40.691124,-73.939661,01-06-2017 02:03,02:04:26
01-06-2017 02:03,1,NYCT_5936,40.834172,-73.889658,01-06-2017 02:03,01:57:09
01-06-2017 02:03,1,NYCT_7263,40.687416,-73.940152,01-06-2017 02:04,02:02:00
01-06-2017 02:03,1,NYCT_4461,40.765037,-73.812822,01-06-2017 02:03,25:58:30
01-06-2017 02:03,0,NYCT_5819,40.83964,-73.913023,01-06-2017 02:04,26:03:07
01-06-2017 02:03,1,NYCT_5906,40.757959,-73.829352,01-06-2017 02:03,26:02:50
01-06-2017 02:03,1,NYCT_8130,40.570849,-74.109487,01-06-2017 02:03,25:59:00
01-06-2017 02:03,0,NYCT_5638,40.725699,-73.986692,01-06-2017 02:03,26:01:00
01-06-2017 02:03,0,NYCT_2607,40.751444,-73.986587,01-06-2017 02:04,02:06:00
01-06-2017 02:03,0,NYCT_7040,40.612389,-74.133058,01-06-2017 02:04,02:04:00
01-06-2017 02:03,0,NYCT_3875,40.779423,-73.983566,01-06-2017 02:04,26:00:23
01-06-2017 02:03,1,NYCT_5963,40.817478,-73.959929,01-06-2017 02:03,01:43:00
01-06-2017 02:03,0,NYCT_4565,40.709726,-73.961738,01-06-2017 02:04,02:02:00
01-06-2017 02:03,1,NYCT_4615,40.66719,-73.931274,NA,25:39:54
01-06-2017 02:03,1,NYCT_4888,40.579859,-73.971495,01-06-2017 02:03,02:05:02
01-06-2017 02:03,1,NYCT_4888,40.579859,-73.971495,01-06-2017 02:03,02:04:02
01-06-2017 02:03,0,NYCT_7292,40.719701,-73.902579,01-06-2017 02:03,02:02:25
01-06-2017 02:03,0,NYCT_3852,40.791284,-73.974111,01-06-2017 02:03,02:06:26
01-06-2017 02:03,1,NYCT_360,40.648884,-73.999967,NA,25:41:26
01-06-2017 02:03,0,NYCT_4761,40.860776,-73.89231,01-06-2017 02:05,02:02:00
01-06-2017 02:03,1,NYCT_4734,40.889904,-73.898127,01-06-2017 02:04,26:01:10
01-06-2017 02:03,0,NYCT_7401,40.71619,-73.816303,01-06-2017 02:04,02:07:00
01-06-2017 02:03,0,NYCT_7138,40.669601,-73.860931,NA,25:57:13
01-06-2017 02:03,0,NYCT_5882,40.793562,-73.93719,NA,25:56:27
01-06-2017 02:03,0,NYCT_7216,40.735646,-73.876409,01-06-2017 02:03,02:03:59
01-06-2017 02:03,0,NYCT_7216,40.735646,-73.876409,01-06-2017 02:03,02:03:57
01-06-2017 02:03,0,NYCT_4590,40.680939,-73.955628,01-06-2017 02:03,26:04:00
01-06-2017 02:03,1,NYCT_3874,40.767324,-73.981685,01-06-2017 02:03,25:55:00
01-06-2017 02:03,1,NYCT_7285,40.73046,-73.886581,01-06-2017 02:03,02:05:09
01-06-2017 02:03,0,NYCT_5955,40.823543,-73.909015,01-06-2017 02:04,01:57:00
01-06-2017 02:03,1,NYCT_4449,40.707676,-73.962673,01-06-2017 02:04,02:01:49
01-06-2017 02:03,0,NYCT_8189,40.577406,-74.101298,01-06-2017 02:04,02:02:39
01-06-2017 02:03,0,NYCT_4810,40.663346,-73.934811,01-06-2017 02:03,02:04:00
01-06-2017 02:03,0,NYCT_4810,40.663346,-73.934811,01-06-2017 02:03,02:03:00
01-06-2017 02:03,0,NYCT_8135,40.584677,-74.106751,01-06-2017 02:03,02:06:21
01-06-2017 02:03,1,NYCT_2761,40.628512,-74.141876,01-06-2017 02:03,26:28:39
01-06-2017 02:03,0,NYCT_5830,40.704272,-74.008701,01-06-2017 02:03,25:47:05
01-06-2017 02:03,1,NYCT_5711,40.831427,-73.943083,01-06-2017 02:04,25:47:33
01-06-2017 02:03,0,NYCT_313,40.821013,-73.898915,01-06-2017 02:03,26:05:14
01-06-2017 02:03,0,NYCT_4733,40.865791,-73.893732,01-06-2017 02:03,02:06:21
01-06-2017 02:03,1,NYCT_2592,40.59862,-74.079774,01-06-2017 02:03,26:10:28
01-06-2017 02:03,1,NYCT_8252,40.647623,-74.082083,01-06-2017 02:03,02:03:06
01-06-2017 02:03,1,NYCT_7355,40.622039,-73.936253,01-06-2017 02:03,02:05:00
01-06-2017 02:03,1,NYCT_7355,40.622039,-73.936253,01-06-2017 02:03,02:04:10
01-06-2017 02:03,0,NYCT_4694,40.759561,-73.830137,01-06-2017 02:04,02:06:00
01-06-2017 02:03,1,NYCT_321,40.822714,-73.867129,01-06-2017 02:04,02:04:57
01-06-2017 02:03,0,NYCT_8404,40.690803,-73.727433,01-06-2017 02:03,26:01:00
01-06-2017 02:03,0,NYCT_7131,40.668309,-73.926106,01-06-2017 02:03,01:59:23
01-06-2017 02:03,0,NYCT_665,40.68307,-74.006196,01-06-2017 02:04,02:04:38
01-06-2017 02:03,0,NYCT_5066,40.66318,-73.953808,01-06-2017 02:03,25:57:00
01-06-2017 02:03,0,NYCT_6639,40.78897,-73.966652,01-06-2017 02:03,25:55:58
01-06-2017 02:03,1,NYCT_270,40.840055,-73.878191,01-06-2017 02:04,02:02:42
01-06-2017 02:03,0,NYCT_7276,40.702458,-73.874423,01-06-2017 02:03,01:58:00
01-06-2017 02:03,1,NYCT_2621,40.558077,-74.126558,01-06-2017 02:04,26:10:13
01-06-2017 02:03,0,NYCT_6457,40.752555,-73.785859,01-06-2017 02:04,26:01:18
01-06-2017 02:03,1,NYCT_4243,40.657738,-73.931025,01-06-2017 02:04,25:56:28
01-06-2017 02:03,1,NYCT_7403,40.760454,-73.804992,01-06-2017 02:03,02:03:04
01-06-2017 02:03,1,NYCT_7162,40.633542,-73.937146,01-06-2017 02:04,01:57:14
01-06-2017 02:03,1,NYCT_7162,40.633542,-73.937146,01-06-2017 02:04,01:55:14
01-06-2017 02:03,0,NYCT_7299,40.699331,-73.924126,01-06-2017 02:03,01:59:35
01-06-2017 02:03,0,NYCT_4799,40.80913,-73.801874,01-06-2017 02:03,01:51:00
01-06-2017 02:03,1,NYCT_7275,40.701785,-73.807188,01-06-2017 02:03,01:57:00
01-06-2017 02:03,0,NYCT_8488,40.722261,-73.749879,01-06-2017 02:03,02:01:32
01-06-2017 02:03,1,NYCT_7409,40.768272,-73.826756,01-06-2017 02:03,02:02:05
01-06-2017 02:03,1,NYCT_6810,40.669432,-73.864193,01-06-2017 02:03,26:04:20
01-06-2017 02:03,0,NYCT_4778,40.820311,-73.84833,01-06-2017 02:03,02:03:09
01-06-2017 02:03,0,NYCT_8038,40.711957,-73.786686,01-06-2017 02:04,02:02:00
01-06-2017 02:03,0,NYCT_5860,40.770173,-73.876039,NA,25:09:03
01-06-2017 02:03,0,NYCT_5860,40.770173,-73.876039,NA,25:10:52
01-06-2017 02:03,0,NYCT_5860,40.770173,-73.876039,NA,25:10:49
01-06-2017 02:03,0,NYCT_5933,40.749625,-74.006794,NA,24:56:06
01-06-2017 02:03,1,NYCT_4851,40.675266,-73.906065,01-06-2017 02:03,02:02:46
01-06-2017 02:03,1,NYCT_4851,40.675266,-73.906065,01-06-2017 02:03,02:03:07
01-06-2017 02:03,0,NYCT_8390,40.885948,-73.91271,01-06-2017 02:03,02:06:30
01-06-2017 02:03,1,NYCT_4902,40.725125,-73.779159,01-06-2017 02:03,25:55:30
01-06-2017 02:03,0,NYCT_8435,40.7118,-73.787578,01-06-2017 02:03,25:57:03
01-06-2017 02:03,1,NYCT_398,40.61988,-74.027602,01-06-2017 02:03,02:06:02
01-06-2017 02:03,1,NYCT_398,40.61988,-74.027602,01-06-2017 02:03,02:10:02
01-06-2017 02:03,0,NYCT_8165,40.583913,-74.095074,01-06-2017 02:03,02:02:21
01-06-2017 02:03,0,NYCT_8165,40.583913,-74.095074,01-06-2017 02:03,02:00:50
01-06-2017 02:03,1,NYCT_4613,40.707292,-73.954647,01-06-2017 02:03,26:01:45
01-06-2017 02:03,1,NYCT_7273,40.695766,-73.990968,01-06-2017 02:03,01:58:00
01-06-2017 02:03,1,NYCT_247,40.695084,-73.946248,01-06-2017 02:04,02:05:29
01-06-2017 02:03,0,NYCT_3965,40.696862,-73.936297,01-06-2017 02:04,25:57:00
01-06-2017 02:03,1,NYCT_7133,40.635877,-73.892006,01-06-2017 02:03,02:05:09
01-06-2017 02:03,0,NYCT_6843,40.670174,-73.856662,01-06-2017 02:03,26:02:08
01-06-2017 02:03,0,NYCT_6843,40.670174,-73.856662,01-06-2017 02:03,26:00:17
01-06-2017 02:03,1,NYCT_428,40.654353,-73.917512,01-06-2017 02:03,02:01:38
01-06-2017 02:03,1,NYCT_8251,40.631261,-74.076379,01-06-2017 02:03,02:03:57
01-06-2017 02:03,1,NYCT_3863,40.795972,-73.970953,01-06-2017 02:04,02:03:00
01-06-2017 02:03,1,NYCT_7082,40.633874,-74.125728,01-06-2017 02:03,01:59:49
01-06-2017 02:03,1,NYCT_4742,40.875855,-73.908095,01-06-2017 02:03,02:00:21
01-06-2017 02:03,1,NYCT_4616,40.63924,-73.954134,01-06-2017 02:04,26:01:00
01-06-2017 02:03,1,NYCT_4684,40.692754,-73.758386,01-06-2017 02:03,01:57:49
01-06-2017 02:03,1,NYCT_4684,40.692754,-73.758386,01-06-2017 02:03,01:57:03
01-06-2017 02:03,0,NYCT_3898,40.773606,-73.982104,01-06-2017 02:03,02:00:20
01-06-2017 02:03,0,NYCT_3898,40.773606,-73.982104,01-06-2017 02:03,02:00:00
01-06-2017 02:03,0,NYCT_5867,40.785111,-73.968872,01-06-2017 02:04,26:02:36
01-06-2017 02:03,1,NYCT_7221,40.656093,-73.907261,01-06-2017 02:03,26:03:00
01-06-2017 02:03,0,NYCT_8476,40.731243,-73.772806,NA,25:45:02
01-06-2017 02:03,0,NYCT_263,40.679585,-73.978316,01-06-2017 02:04,02:01:43
01-06-2017 02:03,0,NYCT_8503,40.70723,-73.751569,01-06-2017 02:03,26:04:35
01-06-2017 02:03,0,NYCT_4244,40.703308,-73.917621,01-06-2017 02:04,26:06:00
01-06-2017 02:03,1,NYCT_8276,40.641583,-74.075787,01-06-2017 02:04,02:02:28
01-06-2017 02:03,1,NYCT_7129,40.68002,-73.942715,01-06-2017 02:03,02:01:01
01-06-2017 02:03,0,NYCT_5822,40.834118,-73.862363,01-06-2017 02:05,26:01:29
01-06-2017 02:03,1,NYCT_8491,40.708939,-73.796004,01-06-2017 02:04,02:01:00
01-06-2017 02:03,0,NYCT_2545,40.552415,-74.167986,01-06-2017 02:03,02:02:20
01-06-2017 02:03,1,NYCT_3893,40.774012,-73.981271,01-06-2017 02:04,02:03:21
01-06-2017 02:03,1,NYCT_3893,40.774012,-73.981271,01-06-2017 02:04,02:02:21
01-06-2017 02:03,1,NYCT_4139,40.714271,-73.956684,01-06-2017 02:04,02:05:32
01-06-2017 02:03,1,NYCT_4139,40.714271,-73.956684,01-06-2017 02:04,02:05:17
01-06-2017 02:03,1,NYCT_347,40.672349,-73.992857,01-06-2017 02:04,02:04:44
01-06-2017 02:03,0,NYCT_4573,40.585584,-73.939086,01-06-2017 02:03,02:02:38
01-06-2017 02:03,0,NYCT_292,40.851681,-73.898516,01-06-2017 02:03,02:02:01
01-06-2017 02:03,1,NYCT_4075,40.864358,-73.824604,01-06-2017 02:03,02:01:32
01-06-2017 02:03,1,NYCT_438,40.663541,-73.956798,NA,25:53:57
01-06-2017 02:03,1,NYCT_7426,40.766109,-73.772311,01-06-2017 02:04,26:04:53
01-06-2017 02:03,0,NYCT_6700,40.840529,-73.93847,NA,NA
01-06-2017 02:03,0,NYCT_4232,40.707588,-73.955527,01-06-2017 02:04,02:06:17
01-06-2017 02:03,0,NYCT_7112,40.680268,-73.947305,01-06-2017 02:03,26:01:53
01-06-2017 02:03,0,NYCT_7112,40.680268,-73.947305,01-06-2017 02:03,26:02:00
01-06-2017 02:03,0,NYCT_4554,40.662774,-73.962748,01-06-2017 02:03,02:01:44
01-06-2017 02:03,0,NYCT_8081,40.69863,-73.787321,01-06-2017 02:03,26:04:22
01-06-2017 02:03,1,NYCT_7176,40.593801,-73.991485,01-06-2017 02:04,02:12:00
01-06-2017 02:03,0,NYCT_6784,40.822724,-73.937641,NA,25:49:11
01-06-2017 02:03,1,NYCT_8205,40.637749,-74.076778,01-06-2017 02:03,02:02:20
01-06-2017 02:03,0,NYCT_4782,40.85168,-73.826966,01-06-2017 02:07,02:05:39
01-06-2017 02:03,0,NYCT_4782,40.85168,-73.826966,01-06-2017 02:07,02:06:25
01-06-2017 02:03,1,NYCT_279,40.814655,-73.885469,01-06-2017 02:03,02:06:21
01-06-2017 02:03,1,NYCT_7128,40.634952,-73.887769,01-06-2017 02:03,26:02:06
01-06-2017 02:03,0,NYCT_6486,40.723518,-73.737988,01-06-2017 02:03,26:00:59
01-06-2017 02:03,0,NYCT_4815,40.670262,-73.925111,01-06-2017 02:03,02:03:16
01-06-2017 02:03,0,NYCT_7291,40.713975,-73.932469,01-06-2017 02:03,02:05:00
01-06-2017 02:03,0,NYCT_7291,40.713975,-73.932469,01-06-2017 02:03,02:04:00
01-06-2017 02:03,0,NYCT_7095,40.664708,-73.82866,01-06-2017 02:03,25:47:18
01-06-2017 02:03,0,NYCT_7095,40.664708,-73.82866,01-06-2017 02:03,25:46:12
01-06-2017 02:03,0,NYCT_6455,40.761218,-73.829387,01-06-2017 02:03,25:55:00
01-06-2017 02:03,0,NYCT_4790,40.85587,-73.91723,01-06-2017 02:04,02:03:50
01-06-2017 02:03,0,NYCT_8245,40.634671,-74.116164,01-06-2017 02:03,02:06:29
01-06-2017 02:03,0,NYCT_8245,40.634671,-74.116164,01-06-2017 02:03,02:04:37
01-06-2017 02:03,0,NYCT_7393,40.764606,-73.823845,01-06-2017 02:03,26:02:54
01-06-2017 02:13,1,NYCT_453,40.587537,-73.960367,01-06-2017 02:14,02:13:50
01-06-2017 02:13,1,NYCT_8173,40.541163,-74.217384,01-06-2017 02:14,02:13:14
01-06-2017 02:13,0,NYCT_6592,40.617378,-73.943475,01-06-2017 02:14,26:10:34
01-06-2017 02:13,0,NYCT_5989,40.708917,-73.818616,01-06-2017 02:14,02:14:35
01-06-2017 02:13,1,NYCT_8039,40.70875,-73.79914,01-06-2017 02:14,02:08:24
01-06-2017 02:13,1,NYCT_8039,40.70875,-73.79914,01-06-2017 02:14,02:07:55
01-06-2017 02:13,0,NYCT_399,40.603948,-74.009951,01-06-2017 02:14,02:09:54
01-06-2017 02:13,1,NYCT_5831,40.787051,-73.973516,01-06-2017 02:14,25:50:43
01-06-2017 02:13,1,NYCT_5831,40.787051,-73.973516,01-06-2017 02:14,25:50:40
01-06-2017 02:13,0,NYCT_7404,40.780992,-73.777175,01-06-2017 02:14,02:08:04
01-06-2017 02:13,1,NYCT_7078,40.608445,-74.039092,01-06-2017 02:18,02:20:50
01-06-2017 02:13,0,NYCT_7186,40.641924,-73.903355,01-06-2017 02:14,02:08:03
01-06-2017 02:13,0,NYCT_7186,40.641924,-73.903355,01-06-2017 02:14,02:07:03
01-06-2017 02:13,0,NYCT_5685,40.879777,-73.906518,01-06-2017 02:14,26:17:19
01-06-2017 02:13,0,NYCT_5880,40.851193,-73.893621,01-06-2017 02:15,01:48:43
01-06-2017 02:13,0,NYCT_8453,40.70071,-73.789519,01-06-2017 02:14,26:13:59
01-06-2017 02:13,1,NYCT_2663,40.608374,-74.135624,01-06-2017 02:14,26:15:19
01-06-2017 02:13,1,NYCT_8134,40.606654,-74.077642,01-06-2017 02:14,02:12:00
01-06-2017 02:14,1,NYCT_5917,40.766845,-73.827357,01-06-2017 02:14,26:12:44
01-06-2017 02:13,1,NYCT_7195,40.713507,-73.949276,01-06-2017 02:14,02:09:31
01-06-2017 02:13,1,NYCT_8243,40.634369,-74.119379,01-06-2017 02:14,02:13:43
01-06-2017 02:13,1,NYCT_8243,40.634369,-74.119379,01-06-2017 02:14,02:12:38
01-06-2017 02:13,1,NYCT_4599,40.664915,-73.96366,01-06-2017 02:14,02:16:00
01-06-2017 02:13,1,NYCT_4599,40.664915,-73.96366,01-06-2017 02:14,02:17:00
01-06-2017 02:14,0,NYCT_8227,40.631069,-74.088087,01-06-2017 02:14,02:10:51
01-06-2017 02:13,0,NYCT_8138,40.549416,-74.21103,01-06-2017 02:14,02:16:13
01-06-2017 02:13,1,NYCT_7105,40.675328,-73.935839,NA,25:54:10
01-06-2017 02:13,1,NYCT_8032,40.718526,-73.735302,01-06-2017 02:14,02:15:14
01-06-2017 02:13,1,NYCT_8032,40.718526,-73.735302,01-06-2017 02:14,02:14:21
01-06-2017 02:13,1,NYCT_367,40.637312,-74.031124,01-06-2017 02:14,26:14:40
01-06-2017 02:13,0,NYCT_383,40.700283,-73.94436,01-06-2017 02:14,02:08:21
01-06-2017 02:13,0,NYCT_7277,40.695416,-73.98431,01-06-2017 02:15,02:15:31
01-06-2017 02:13,0,NYCT_327,40.617367,-73.963766,01-06-2017 02:14,02:10:25
01-06-2017 02:13,1,NYCT_8475,40.70502,-73.773851,01-06-2017 02:14,02:15:40
01-06-2017 02:13,1,NYCT_8475,40.70502,-73.773851,01-06-2017 02:14,02:15:42
01-06-2017 02:13,1,NYCT_5915,40.704997,-73.79174,01-06-2017 02:14,26:16:00
01-06-2017 02:13,0,NYCT_4894,40.578273,-73.940796,01-06-2017 02:14,02:20:38
01-06-2017 02:13,0,NYCT_8217,40.646604,-74.089037,01-06-2017 02:14,02:15:36
01-06-2017 02:13,1,NYCT_6075,40.716328,-73.991991,01-06-2017 02:14,25:21:07
01-06-2017 02:13,1,NYCT_6075,40.716328,-73.991991,01-06-2017 02:14,25:20:56
01-06-2017 02:13,1,NYCT_281,40.851825,-73.896641,01-06-2017 02:15,02:09:07
01-06-2017 02:14,0,NYCT_4610,40.625717,-73.940148,01-06-2017 02:14,02:13:16
01-06-2017 02:13,1,NYCT_5035,40.632984,-73.92838,01-06-2017 02:14,26:14:00
01-06-2017 02:13,0,NYCT_3847,40.738204,-73.987811,01-06-2017 02:14,02:11:22
01-06-2017 02:13,1,NYCT_7208,40.693415,-73.928939,01-06-2017 02:14,02:10:01
01-06-2017 02:13,1,NYCT_6404,40.840068,-73.940494,01-06-2017 02:14,26:04:58
01-06-2017 02:13,0,NYCT_6063,40.729633,-73.989842,NA,02:32:23
01-06-2017 02:13,0,NYCT_6063,40.729633,-73.989842,NA,02:32:17
01-06-2017 02:14,0,NYCT_8182,40.512814,-74.208747,01-06-2017 02:14,02:15:30
01-06-2017 02:14,0,NYCT_8182,40.512814,-74.208747,01-06-2017 02:14,02:11:53
01-06-2017 02:13,0,NYCT_8344,40.871628,-73.848475,01-06-2017 02:14,02:12:37
01-06-2017 02:13,1,NYCT_8188,40.601891,-74.191811,01-06-2017 02:14,02:05:00
01-06-2017 02:13,1,NYCT_8188,40.601891,-74.191811,01-06-2017 02:14,02:08:00
01-06-2017 02:13,0,NYCT_7748,40.837603,-73.910817,01-06-2017 02:14,26:12:00
01-06-2017 02:14,1,NYCT_5914,40.83017,-73.850966,01-06-2017 02:14,26:07:15
01-06-2017 02:13,1,NYCT_4701,40.699516,-73.923637,01-06-2017 02:14,02:11:30
01-06-2017 02:13,0,NYCT_6025,40.782094,-73.821945,01-06-2017 02:14,02:14:00
01-06-2017 02:13,0,NYCT_309,40.850118,-73.935784,01-06-2017 02:14,02:15:50
01-06-2017 02:13,1,NYCT_6493,40.701152,-73.904893,NA,25:36:55
01-06-2017 02:13,1,NYCT_4359,40.874945,-73.879844,01-06-2017 02:14,02:11:00
01-06-2017 02:13,1,NYCT_4359,40.874945,-73.879844,01-06-2017 02:14,02:12:00
01-06-2017 02:13,0,NYCT_7200,40.615842,-73.914332,01-06-2017 02:14,02:12:00
01-06-2017 02:14,1,NYCT_8170,40.610014,-74.089429,01-06-2017 02:14,02:12:30
01-06-2017 02:13,0,NYCT_7270,40.692505,-73.987285,01-06-2017 02:14,02:14:51
01-06-2017 02:13,0,NYCT_4881,40.615211,-74.01583,01-06-2017 02:14,02:07:07
01-06-2017 02:13,0,NYCT_4847,40.643831,-73.877661,01-06-2017 02:14,02:07:00
01-06-2017 02:13,0,NYCT_4847,40.643831,-73.877661,01-06-2017 02:14,02:11:00
01-06-2017 02:13,0,NYCT_4571,40.672397,-73.911302,01-06-2017 02:14,02:14:00
01-06-2017 02:13,0,NYCT_5938,40.826124,-73.89192,01-06-2017 02:15,02:14:21
01-06-2017 02:13,0,NYCT_296,40.847655,-73.857247,01-06-2017 02:14,02:13:57
01-06-2017 02:13,0,NYCT_425,40.642198,-73.928365,01-06-2017 02:14,26:18:38
01-06-2017 02:14,0,NYCT_8472,40.717273,-73.818811,01-06-2017 02:14,02:15:00
01-06-2017 02:13,0,NYCT_8412,40.680303,-73.761447,01-06-2017 02:14,26:11:00
01-06-2017 02:13,0,NYCT_4787,40.863349,-73.916226,01-06-2017 02:15,02:14:02
01-06-2017 02:13,0,NYCT_4787,40.863349,-73.916226,01-06-2017 02:15,02:15:39
01-06-2017 02:13,0,NYCT_7139,40.705531,-73.794718,01-06-2017 02:14,02:08:49
01-06-2017 02:14,1,NYCT_7361,40.675344,-73.949987,01-06-2017 02:14,02:15:36
01-06-2017 02:13,1,NYCT_7122,40.576956,-73.981797,01-06-2017 02:14,02:10:00
01-06-2017 02:13,1,NYCT_7122,40.576956,-73.981797,01-06-2017 02:14,02:11:00
01-06-2017 02:13,1,NYCT_2513,40.607565,-74.041813,01-06-2017 02:16,02:21:00
01-06-2017 02:13,0,NYCT_4627,40.692496,-73.990656,01-06-2017 02:14,02:12:43
01-06-2017 02:13,1,NYCT_4762,40.832448,-73.909526,01-06-2017 02:14,02:15:21
01-06-2017 02:13,0,NYCT_4829,40.67567,-73.927828,01-06-2017 02:14,02:15:36
01-06-2017 02:13,1,NYCT_5936,40.812721,-73.906598,01-06-2017 02:14,02:09:36
01-06-2017 02:13,1,NYCT_7263,40.686489,-73.974875,01-06-2017 02:14,02:12:00
01-06-2017 02:13,0,NYCT_5819,40.857964,-73.899413,01-06-2017 02:14,26:13:38
01-06-2017 02:13,1,NYCT_5906,40.720938,-73.818879,01-06-2017 02:14,26:16:48
01-06-2017 02:13,0,NYCT_5638,40.754591,-73.965633,01-06-2017 02:14,26:12:34
01-06-2017 02:13,0,NYCT_2607,40.757546,-73.982139,01-06-2017 02:14,02:07:51
01-06-2017 02:13,0,NYCT_7040,40.632718,-74.08675,01-06-2017 02:14,02:14:46
01-06-2017 02:13,0,NYCT_3875,40.817282,-73.960848,01-06-2017 02:14,26:14:23
01-06-2017 02:13,0,NYCT_5963,40.809918,-73.950567,01-06-2017 02:14,02:13:23
01-06-2017 02:13,0,NYCT_4846,40.69217,-73.926756,01-06-2017 02:14,02:11:10
01-06-2017 02:13,0,NYCT_4565,40.721334,-73.953964,01-06-2017 02:14,02:08:39
01-06-2017 02:13,1,NYCT_4615,40.639903,-73.929118,NA,25:50:16
01-06-2017 02:13,1,NYCT_4888,40.573067,-74.001197,01-06-2017 02:14,02:15:00
01-06-2017 02:13,1,NYCT_4888,40.573067,-74.001197,01-06-2017 02:14,02:14:00
01-06-2017 02:13,0,NYCT_7292,40.737529,-73.877264,01-06-2017 02:14,02:09:00
01-06-2017 02:13,0,NYCT_3852,40.815267,-73.958442,NA,02:19:00
01-06-2017 02:14,0,NYCT_4761,40.878482,-73.87084,01-06-2017 02:15,02:09:57
01-06-2017 02:13,0,NYCT_7401,40.741727,-73.825265,01-06-2017 02:14,02:14:00
01-06-2017 02:13,0,NYCT_6039,40.712996,-74.000752,NA,24:32:45
01-06-2017 02:14,1,NYCT_7216,40.731101,-73.864462,01-06-2017 02:14,02:17:52
01-06-2017 02:14,1,NYCT_7216,40.731101,-73.864462,01-06-2017 02:14,02:17:00
01-06-2017 02:13,0,NYCT_4590,40.680908,-73.955622,01-06-2017 02:14,26:04:00
