id,director
1647,John Woo
11007,McG
2289,Nancy Meyers
9282,Rob Minkoff
8326,Danny DeVito
10610,Mathieu Kassovitz
11023,Alejandro GonzÃ¡lez IÃ±Ã¡rritu
6466,David R. Ellis
10623,David Grossman
13062,Marcus Nispel
10715,Roger Donaldson
10782,Shawn Levy
10159,Anthony Minghella
15016,Greg Marcks
584,Andrew Davis
11523,Gordon Chan
21683,Catherine Hardwicke
10743,Ronny Yu
10735,Andrzej Bartkowiak
19277,Bud Luckey|Roger Gould
2055,Joe Dante
12090,John McTiernan
10934,Peter Berg
7229,Owen Hurley
10708,John Singleton
7270,Bruno Barreto
4464,Curt Geda|Tim Maltby
2116,James Foley
11351,Dennie Gordon
18736,Ringo Lam
6171,Kevin Costner
19325,Shawn Levy
10544,Audrey Wells
11817,Francis Veber
12279,Steve Carr
10720,Ridley Scott
9616,Gary Ross
11775,Carl Franklin
10632,Victor Salva
11093,Jim Fall
15567,Lawrence Kasdan
9499,David Molina|Terry Shakespeare
18113,Gregor Jordan
11547,Paul Hunter
11329,Robert Rodriguez
2577,Peyton Reed
30141,Brian Helgeland
10628,Joel Coen
504,William Friedkin
10944,Vadim Perelman
10943,Tony Craig|Roberts Gannaway
10678,James Ivory
10922,David Hillenbrand|Scott Hillenbrand
8046,Eli Roth
16072,Gary Fleder
25988,Michael Winterbottom
13537,Keith Gordon
10152,David McNally
3635,Patty Jenkins
11078,Jane Campion
58591,Brian Gilbert
4613,Adam Shankman
13573,Robert Benton
13411,Martin Brest
14926,Ronald F. Maxwell
1415,Guy Jenkin
9839,Billy Ray
11615,Troy Miller
10739,Peter Webber
1807,Dennis Dugan
883,Gregg Champion
11059,Gavin Grazer
1088,Matthew Ryan Hoge
11019,John Whitesell
10511,Boaz Yakin
25935,Fenton Bailey|Randy Barbato
2662,Martin Campbell
9582,Alan Parker
12542,Woody Allen
13920,Gus Van Sant
237,Jim Jarmusch
12767,Uwe Boll
50794,Niki Caro
325553,Andy Byatt|Alastair Fothergill
1550,Jim Sheridan
24554,Paul McGuigan
11375,Rob Zombie
302,Chris Koch
9776,Ching Siu-Tung
10133,Mike Tollin
13370,David Mackenzie
32293,Mike Figgis
13156,Sean McNamara
35114,Michael Rymer
13691,Peter Hedges
15708,Charles Grosvenor
2056,Ron Shelton
21542,FranÃ§ois Ozon
22309,Chris Rock
33932,Vincenzo Natali
16941,Christopher Guest
10727,Oz Scott
10578,Tim McCanlies
31096,Dominique Monfery
5146,Francis Glebas
17403,C. Jay Cox
33005,Tom McCarthy
22502,Troy Beyer
21956,Jonathan Lynn
4612,Alec Baldwin
24019,John Crowley
10105,Jonathan Liebesman
19766,Patrick Lussier
10929,Sandy Collora
44899,Andrew Fleming
30074,Clare Kilner
41488,J.T. Petty
8696,Philippe Leclerc
11427,Scott Jeralds
14527,David DeBartolomÃ©
20,Mike Nichols
5204,Ryan Little
321,Alex Zamm
2260,Glen Morgan
10923,Craig Shapiro
14892,Scott Jeralds
24860,Norman Jewison
12253,Nigel Cole
6016,Jean-Baptiste Andrea|Fabrice Canepa
25523,William Phillips
21131,Isabel Coixet
24982,NimrÃ³d Antal
2771,Ã‰mile Gaudreault
2518,Andrew Jarecki
14576,Harald Zwart
21544,Steve Anderson
12146,Erik Van Looy
1792,Reggie Rock Bythewood
17684,Neil Jordan
37696,Simon J. Smith
37088,Adam Elliot
24190,James Cameron
15276,Shari Springer Berman|Robert Pulcini
24358,Christian Duguay
30806,Damian Nieman
20210,Mark Herman
18538,Ron Howard
4592,Bobby Farrelly|Peter Farrelly
8325,Merzak Allouache
11420,Nicolas Winding Refn
15394,Joan Churchill|Nick Broomfield
24914,Michael Haneke
192936,David M. Evans
52036,Mahiro Maeda
14573,Michael Oblowitz
17345,Casey La Scala
6277,Matthew Parkhill
14842,Marleen Gorris
22578,Matthew Bright
53367,Mark Achbar|Jennifer Abbott
22076,Richard Kwietniowski
19288,Shinichiro Watanabe
10744,Greg Yaitanes
21765,Robert Altman
11194,Byung-chun Min
10629,Alex Kendrick
5653,Brad Mirman
20694,Yves Simoneau
32526,RenÃ© Manzor
13132,Richard Schickel
24619,Ron Krauss
2830,Steven Ayromlooi
15271,Wayne Kramer
36658,John Robert Hoffman
13778,Kevin Macdonald
4997,Joel Schumacher
32235,Eric Till
16973,John Eng|Norton Virgien
10981,Frank Pierson
245454,David Gordon Green
16250,Michael Haussman
33339,David Zucker
12698,Stephen Fry
22958,Bryan Singer
17813,Sam Weisman
31246,James Cox
26454,Michael Polish
16930,Robert Parigi
24794,Vincenzo Natali
24837,John Kent Harrison
8991,"Michael Landon, Jr."
246355,Todd Graff
16175,Errol Morris
24357,Neil LaBute
11049,Rob Reiner
17920,Robert Iscove
28200,Gary Hardwick
18248,Laurent Baffie
21525,Mike Southon
12456,Fred Vogel|Jerami Cruise
80219,Michael Spierig|Peter Spierig
4252,James Wan
14694,Craig R. Baxley
24164,Andrew R. Jones
51163,Kazuhisa TakenÃ´chi
28003,Tim Fywell
44195,Christine Jeffs
44710,Michael Oblowitz
319600,Lauren Lazin
24660,Lars von Trier|JÃ¸rgen Leth
107059,Peter Levin
42418,Aziz Mirza
37209,Charles Martin Smith
17473,Marco Bellocchio
59191,Jean Becker
77959,Tyler Perry
24950,K.C. Bascombe
24362,Francis Palluau
27874,Laurent Bouzereau
13590,Shinichiro Watanabe
597,Gilles Paquet-Brenner
11970,Simon Wincer
607,Guy Maddin
782,Tommy Wiseau
18,Kevin Lima
415,Philip G. Atwell
25571,Peter Chung
714,Mahiro Maeda
489,John Kent Harrison
184,Peter Richardson
8078,James Cameron
2649,John Musker|Ron Clements
8413,Barry Sonnenfeld
9444,Andrew Niccol
9714,Luc Besson
816,Joel Schumacher
563,Steve Wang
9427,Roger Spottiswoode
1701,Gus Van Sant
754,Quentin Tarantino
9366,Jean-Pierre Jeunet
3597,David Fincher
1813,Paul W.S. Anderson
9360,Don Bluth|Gary Goldman
2255,Raja Gosnell
9619,Jay Roach
1639,Paul Verhoeven
2118,Peter Cattaneo
4233,Simon West
1624,John Woo
13313,Mike Newell
686,Jim Gillespie
9769,Taylor Hackford
11975,Luis Llosa
10357,Kevin Smith
4824,Roger Donaldson
9434,Jan de Bont
18222,Curtis Hanson
9574,Wes Craven
10003,Tom Shadyac
8834,Andrew Knight
9772,Robert Zemeckis
10603,Adrian Lyne
586,Francis Ford Coppola
2898,Mick Jackson
2163,Michael Caton-Jones
978,George Armitage
8874,Kurt Voss
4995,Les Mayfield
638,Phillip Noyce
9770,Richard Donner
11425,Wolfgang Petersen
10347,Sam Weisman
13664,Barry Levinson
1281,James L. Brooks
4477,Jonathan Mostow
10806,Jean-Jacques Annaud
9415,P.J. Hogan
9433,Paul Thomas Anderson
9437,David Lynch
66,Costa-Gavras
11419,Dean Cundey
10155,Jan Kounen
19165,Roy Wilson
4961,Mel Smith
6072,Alan J. Pakula
1968,Frank Oz
10336,Dwight H. Little
6623,Lee Tamahori
431,Gary Fleder
9746,Clint Eastwood
9922,Stephen Kessler
4421,Oliver Stone
11015,Charles Grosvenor
9446,Guillermo del Toro
11365,Kevin Reynolds
2212,Andy Tennant
8067,Mark A.Z. DippÃ©
8675,Mimi Leder
2639,Vincenzo Natali
13929,Martin Scorsese
22073,Kevin Costner
32643,Ridley Scott
12499,Peter Hyams
14289,John Pasquin
9405,Brian Gilbert
6283,Ole Bornedal
10217,Danny Boyle
14903,Trey Parker
9438,Woody Allen
2895,Jan Pinkava
2142,Bill Duke
9311,Peyton Reed
16052,Ivan Reitman
6116,FÃ©lix EnrÃ­quez AlcalÃ¡
68924,Tsui Hark
17100,Gore Verbinski
20737,Atom Egoyan
9611,Karl Geurs
106035,Stanley Tong
11676,Robert Duvall
24662,James Mangold
11210,Bille August
9823,Gregory Nava
39346,Bob Spiers
8860,Ang Lee
18355,Chris Thomson
12489,Charles Martin Smith
9092,David Mirkin
10351,Mick Garris
10371,Steve Oedekerk
9407,Mark Dindal
6499,Rod Hardy|George T. Miller
9622,John R. Leonetti
9449,Sean McNamara
54113,Thomas Carter
9416,Christian Duguay
9414,Vondie Curtis-Hall
34314,Michael Cohn
19601,Robert Kurtzman
12238,Bryan Spicer
14585,Jon Avnet
12145,Shuki Levy|David Winning
8854,Dennis Dugan
17949,Peter Hewitt
35796,Richard Rich
26689,Brett Ratner
9403,Jon Amiel
10668,Robert Butler
17589,Sean Mathias
22797,Mark Pavia
12628,Neil LaBute
17266,Fred Schepisi|Robert Young
9413,Kenneth Johnson
50512,R. Paul Miller
18519,John Duigan
2058,Louis Morneau
17894,Betty Thomas
45153,Peter O'Fallon
16992,John Madden
26180,Neil Jordan
34309,Andy Wilson
1811,Andrei Konchalovsky
29193,Glenn Gordon Caron
18080,Bernard Rose
21252,Sam Pillsbury
26103,Griffin Dunne
45609,Ken Kwapis
9956,Kasi Lemmons
8197,Jim Sheridan
12219,Marco Brambilla
1610,David Hogan
17834,Gregg Araki
9054,David Mamet
36807,Martha Coolidge
9406,Gary Oldman
11831,Tom Karnowski|Sazzy Lee Calhoun|Albert Pyun
14330,Iain Softley
31662,Johnny Depp
25624,Clint Eastwood
330,William Friedkin
10871,David Evans
18423,Michael Ritchie
21253,Christopher Cain
21915,Randall Miller
14398,Anthony Waller
38295,Steven Spielberg
43274,George Huang
43629,Paul Schrader
36797,John Singleton
18415,Steven Spielberg
39385,Jeb Stuart
42884,Robert Townsend
38225,Bruno Barreto
32332,Jeff Pollack
15800,Jim Kouf
14908,Nick Cassavetes
17832,D.J. MacHale
82549,Christopher Nolan
37244,Stuart Gillard
12723,Harmony Korine
14817,Thomas Gilou
20378,Robert Iscove
29461,William Dear
13852,Robert Downey Sr.
15321,Roger Nygard
37652,Bryan Spicer
27318,John Nicolella
44706,Melanie Mayron
37410,Andy Cadiff
40413,Pat O'Connor
109445,Brian Robbins
49047,
76338,"George Tillman, Jr."
68721,Rob Sitch
75656,Kevin Allen
101299,Alain Chabat
106646,Michael Cooney
68726,Didier Bourdon|Bernard Campan
75612,Hal Hartley
57158,Philippe Harel
49521,Chris Buck|Jennifer Lee
152601,Alfonso CuarÃ³n
93456,Alan Taylor
54138,Shane Black
76203,Louis Leterrier
87421,Francis Lawrence
138843,Martin Scorsese
64682,Guillermo del Toro
249397,Joseph Kosinski
68724,Peter Jackson
47964,Zack Snyder
158015,Spike Jonze
62211,Pierre Coffin|Chris Renaud
72190,J.J. Abrams
116745,Steve McQueen
80274,David Twohy
138832,James Wan
136400,Baz Luhrmann
122906,Lars von Trier
96721,Neill Blomkamp
72559,John Moore
86829,James DeMonaco
117263,Dan Scanlon
76285,Marc Forster
146233,Ben Stiller
107985,Gavin Hood
168672,Rawson Marshall Thurber
82654,Baltasar KormÃ¡kur
138697,Richard Curtis
60304,Ron Howard
64686,Jon M. Chu
142061,Joel Coen|Ethan Coen
123553,Antoine Fuqua
116711,Thor Freudenthal
193756,Denis Villeneuve
258216,Edgar Wright
152532,David O. Russell
49524,Jonathan Levine
146216,Joseph Gordon-Levitt
151960,Tommy Wirkola
122081,Carl Rinsch
174321,Jay Oliva
158011,Harald Zwart
109428,Chris Wedge
137093,Peter Berg
112205,Lars von Trier
91586,Jean-Marc VallÃ©e
203833,Robert Schwentke
97367,Dean Parisot
109418,Klay Hall
109439,Harmony Korine
49519,Craig Zisk
204082,Brad Anderson
107846,Fede Alvarez
133805,Jon Turteltaub
109424,Luc Besson
109091,James Wan
117251,Brian Percival
198277,Derek Cianfrance
87567,Dennis Dugan
209189,Todd Phillips
169813,Kirk De Micco|Chris Sanders
81005,Gary Fleder
146238,Mikael HÃ¥fstrÃ¶m
70074,Kimberly Peirce
212716,Paul Greengrass
146239,Ridley Scott
109414,Roland Emmerich
208134,John Carney
119283,Justin Zackham
82700,Daniel Schechter
152603,Destin Cretton
136795,Bryan Singer
140823,Brad Furman
59859,Walter Hill
157547,Michael Dowse
57201,Ken Scott
82682,Seth Rogen|Evan Goldberg
109431,Jeff Tremaine
76640,Taylor Hackford
86825,M. Night Shyamalan
157370,Jim Jarmusch
152747,Paul Feig
76617,John Lee Hancock
157386,Jeff Wadlow
68727,Mike Flanagan
109443,Gore Verbinski
238302,Ruben Fleischer
68728,Seth Gordon
77950,Kim Jee-woon
136418,Chan-wook Park
134374,John Krokidas
167032,J.C. Chandor
146223,John Luessenhop
72710,James Ponsoldt
87516,Danny Boyle
130150,Adam McKay
132232,Leon Joosen|Aaron Seelman
178809,Sam Raimi
169881,David Soren
144340,Steven Knight
251783,Michael Bay
132363,Don Mancini
87818,John Crowley
107811,Andrew Niccol
68179,Spike Lee
64807,Jason Reitman
205601,Andy Muschietti
230222,Jeff Renfroe
106747,Philipp StÃ¶lzl
112949,Paul Weitz
174772,Zalman King
168676,Lee Daniels
209403,Steven Brill|Elizabeth Banks|Steve Carr|Rusty Cundieff|James Duffy|Griffin Dunne|Peter Farrelly|Patrik Forsberg|James Gunn|Brett Ratner|Will Graham|Jonathan van Tulleken
96936,Scott Moore|Jon Lucas
169209,Callan Brunker
119675,Peter Segal
109451,Amma Asante
185567,Reinhard Klooss
160588,Robert Rodriguez
192145,Lasse HallstrÃ¶m
190847,SebastiÃ¡n Cordero
180948,Don Michael Paul
150117,Jason Bateman
139038,Sofia Coppola
77987,Dito Montiel
109421,Steven Soderbergh
210047,Cody Cameron|Kris Pearn
209244,JÃ©rÃ´me Salle
152742,Woody Allen
124459,Paul Haggis
103731,Ruairi Robinson
227700,Mukunda Michael Dewil
253279,Dan Mazer
111190,Michael Tiddes
127560,Nicolas Winding Refn
98357,Steven Soderbergh
172533,Tze Chun
174675,Matthew Weiner
215881,Giuseppe Tornatore
77951,Don Scardino
229407,Jeff Nichols
179826,Jorge Dorado
123109,Karen Moncrieff
93828,Anne Fontaine
109491,Jonathan Teplitzky
199373,Allen Hughes
77931,Joe Swanberg
152599,Caradog W. James
109410,Catherine Hardwicke
77805,Neil Nightingale|Barry Cook
174311,Yarrow Cheney|Bruno Dequier
147773,Stephen Sommers
162903,RyÃ»hei Kitamura
227707,Eran Creevy
190955,Richard LaGravenese
76170,Scott Walker
134411,Raja Gosnell
175574,James Gray
129670,Brian Helgeland
149509,Rob Epstein|Jeffrey Friedman
4258,Phil Morrison
214030,Jim Rash|Nat Faxon
209247,Bill Condon
100542,Jonathan Newman
220289,Guillaume Canet
76544,James Mangold
175528,Ric Roman Waugh
192134,Jimmy Hayward
133790,Alexander Payne
77234,Alexandre Aja
152737,Malcolm D. Lee
121986,John Turturro
216541,Jonathan Sobol
210908,Yusry Abdul Halim
209249,James Ward Byrkit
159117,Keanu Reeves
214075,David E. Talbert
91745,Richard Shepard
313106,Greg Mottola
85889,Kasper Barfoed
210024,John Wells
41602,Noah Baumbach
132344,Giorgio Serafini
156700,Lucky McKee|Chris Sivertson
115283,Joel Hopkins
227348,Simon Barrett|Adam Wingard|Eduardo SÃ¡nchez|Gregg Hale|Timo Tjahjanto|Gareth Evans|Jason Eisener
227094,Fred Schepisi
166271,Carlo Carlei
166822,Nick Hurran
108726,Jon S. Baird
199591,Terry McDonough
115782,Fredrik Bond
145135,Richard Linklater
157360,Jordan Vogt-Roberts
230896,Stu Zicherman
115348,Christopher B. Landon
209504,Manuel Carballo
182873,Vincenzo Natali
77663,Mike Mendez
50275,Chandran Rutnam
160139,Joseph Ruben
172226,Joshua Michael Stern
184125,Scott Stewart
80920,Lake Bell
207768,Eric Radomski|Leo Riley
172803,Robert Luketic
198210,Henry Saine
157354,James Nunn
229408,Mark Steven Johnson
152792,Simon Klose
209361,Bille August
164457,Charlie Stratton
129139,Uwe Boll
202575,Philippe Caland
149910,Steven R. Monroe
201749,Eric Heisserer
229182,Olatunde Osunsanmi
82992,Ryan Coogler
172897,Eric Favela|Regis Schuller
215962,Atom Egoyan
174682,David Frankel
156708,Scott Cooper
158884,Maggie Carey
109417,Ben Stassen|Jeremy Degruson
172520,Robert Vince
157115,Sandra Nettelbeck
215830,John McNaughton
70706,Justin Lin
145197,Daisy von Scherler Mayer
102362,John Butler
157058,Josh C. Waller
78383,Jill Soloway
174343,Hannah Fidell
110552,Benson Lee
201676,Vincent Grashaw
218329,Chad Crawford Kinkle
192538,Gonzalo LÃ³pez-Gallego
174341,Naomi Foner Gyllenhaal
183011,Shane Carruth
188538,Niels Arden Oplev
172391,Craig Moss
160768,Douglas Aarniokoski
207021,Clark Gregg
159932,Prachya Pinkaew
248688,Jayson Thiessen
174188,Damian Lee
175541,Farren Blackburn
235093,Neil LaBute
156965,Jay Oliva
252360,Jeff Bleckner
206419,Anthony Silverston
174316,Arnaud Desplechin
211387,Vlad Yudin
214091,David M. Rosenthal
220286,Emilio AragÃ³n
204435,Paul Middleditch
205321,Kasi Lemmons
159128,Nelson McCormick
176339,Stacie Passon
210041,Uwe Boll
111473,Robert Kirbyson
159014,Kat Coiro
224815,Louis D'Esposito
151933,Richard Glatzer|Wash Westmoreland
211067,Eugenio Mira
171776,Rakesh Roshan
209350,Anthony C. Ferrante
146381,Jim Mickle
175291,Phillip Noyce
199420,Spike Lee
152748,Ralph Fiennes
158916,Morgan Neville
168903,Devin McGinn
229749,Roel ReinÃ©
157375,Ti West
152745,Todd Burrows|Christopher Folino
114779,Roger Michell
199753,Manuel Sicilia
195269,E.L. Katz
152795,Wayne Kramer
152259,David Lowery
214093,Logan Miller
159095,Owen Hurley
161321,"Michael Landon, Jr."
209271,Liz W. Garcia
239471,James Franco
222461,Todd Berger
191820,Spike Brandt|Tony Cervone
152736,Roel ReinÃ©
199534,Ari Folman
253617,Todd Robinson
217316,Arnaud Larrieu|Jean-Marie Larrieu
229405,Jeremy Lovering
156717,Leone Marucci
193613,Liza Johnson
153795,Bruce Beresford
252529,William Brent Bell
170194,Bernard Rose
166076,James Franco
59981,Greg McLean
225747,Greg Richardson
60932,Paul Crowder
209263,Fabrice Joubert|Mark O'Hare
175555,Roel ReinÃ©
172828,NimrÃ³d Antal
104329,James Cox
185471,Isabel Coixet
189204,John O. Hartman|Nicholas Mross
156711,James Tucker
181330,Dan St. Pierre
74461,Stephen Reynolds
97006,Maggie Greenwald
214210,Nicole Holofcener
87499,Tyler Perry
111479,Jacob Vaughan
176068,Omid Nooshin
201066,Christopher Hatton
146304,Sanaa Hamri
255692,Jerusha Hess
160118,Leslie Small
150202,Joe Lynch
207769,Tyler Perry
198287,Robin Campillo
158907,Zal Batmanglij
196254,Randall Miller
170039,Dennis Iliadis
159092,Denis Hennelly
57210,Malcolm D. Lee
255718,Sturla Gunnarsson
189680,Calin Peter Netzer
174326,Tom Elkins
169219,Blair Erickson
139997,John Huddles
158914,Drake Doremus
217896,William Lau
197033,Adrian Moat
87436,Ben Garant|Thomas Lennon
214083,Tim McCanlies
187462,Terry Klassen
157841,Ben Gregor
205939,Rob Meyer
191294,Renny Harlin
109729,Kat Coiro
122369,Michael Winterbottom
137563,Uwe Boll
121677,Gary Entin
157351,Angela Bettis|HÃ©lÃ¨ne Cattet|Ernesto DÃ­az Espinoza|Jason Eisener|Bruno Forzani|AdriÃ¡n GarcÃ­a Bogliano|Xavier Gens|Noboru Iguchi|Thomas Cappelen Malling|Jorge Michel Grau|Yoshihiro Nishimura|Banjong Pisanthanakun|Simon Rumley|Marcel Sarmiento|Jon Schnepp|SrÄ‘an SpasojeviÄ‡|Timo Tjahjanto|Andrew Traucki|Nacho Vigalondo|Jake West|Ti West|Ben Wheatley|Adam Wingard|Anders Morgenthaler|YÃ»dai Yamaguchi|Lee Hardcastle|Kaare Andrews
168399,Alex Gibney
100544,Sean McNamara
199578,Jean-Pierre Jeunet
165739,Anne K. Black
140222,Lukas Moodysson
212769,Paul Schrader
206213,Lowell Dean
214086,Mark Christopher Covino|Jeff Howlett
195757,Mira Nair
159638,Francesca Gregorini
172847,Erik SkjoldbjÃ¦rg
183258,Brian A Miller
218425,Mark Hartley
211449,David A. Armstrong
185267,Danny Mooney 
143049,Duane Adler
180951,Kevin King
159008,Arie Posin
166879,"Michael Landon, Jr."
84191,Scott Rutherford|Ben Peyser
227425,Kevin Goetz|Michael Goetz
136850,George Isaac
167305,Darren Paul Fisher
204349,Bonner Bellew
210910,Paul Hough
220845,Scott Coffey
158999,Christopher Menaul
167960,Jacob Kornbluth
157117,John Burgess
187541,Mark Webber
238589,Richard Rich|Steve Moore
227359,Jamie Babbit
209262,Michael Greenspan
216539,Eric England
207774,Joe Begos
229768,Stephan Franck
128081,Gabriela Cowperthwaite
183662,Bryan Ortiz|Bryan Ramirez|Kerry Valderrama
182228,Dave Grohl
167575,Laura Dern|Bryce Dallas Howard|Bonnie Hunt|Ashley Judd|Sharon Maguire
72525,Peter Hyams
186971,Keoni Waxman
227877,Peter Landesman
205891,Griff Furst
207780,Elliot Goldner
186988,Zach Ingrasci|Sean Leonard|Chris Temple
178682,Jason Lapeyre
191720,Malik Bader
158908,R.D. Braunstein
162215,BJ McDonnell
282848,Aram Rappaport
205724,Arnaud des PalliÃ¨res
173210,Jordan Barker
146203,Christopher Roosevelt
156268,Cody Calahan
159004,Valeria Golino
228245,Victor Gonzalez
127373,Frank Pavich
141733,"George Tillman, Jr."
177888,Kevin Macdonald
192136,James Payne
158739,Rob Meltzer
185574,Alex Winter
167733,Ed Gass-Donnelly
219247,Vince Offer
231474,Rick Rowley
205220,Stuart Connelly
161143,Scott McGehee|David Siegel
220494,Peter Wellington
172631,Jeffrey Hornaday
172386,Justin Chadwick
191566,Alexandre Moors
217708,Louis C.K.
180679,Matt Jespersen|Maclain Nelson
139519,John Gulager
113148,Nisha Ganatra
254918,Stephen Frears
236028,David Soren
159138,Mark Mori
209799,Benjamin Epps
118289,Brendan Maher
226979,Sarah Siegel-Magness
154282,Benedikt Erlingsson
171581,Shawn Piller
215814,SebastiÃ¡n Silva
221510,David Gordon Green
246569,Anthony Fabian
201847,Wes Anderson
224076,Lucy Walker
174671,Errol Morris
238466,Oliver Hirschbiegel
167963,Chris Mason Johnson
177699,Lynn Shelton
229839,Scott Wiper
244610,Johan Earl|Adrian Powers
232175,Kristin Hanggi
177203,
228933,Egidio Coccimiglio
177566,Garrett Batty
209406,Marina de Van
202141,Matthew Akers
214081,HernÃ¡n Goldfrid
200481,Declan Lowney
179111,Steven R. Monroe
240881,Zachary Donohue
237710,Ron Krauss
173153,James Hawes
278334,Rick Rosenthal
153738,Mark Atkins
194101,Jeremiah S. Chechik
195276,Mark Levinson
211065,Patrice Leconte
231001,Saschka Unseld
197624,Ben Wheatley
167179,Shana Betz
200462,Nisha Ganatra
121604,David Mamet
239459,Evelyn Purcell
242458,Richard Raaphorst
240913,Clio Barnard
180894,Jung Geun-sub
256742,Zack Parker
170752,Damien Leone
146227,Thunder Levin
210913,Wojciech Smarzowski
222911,Anthony C. Ferrante
216156,Ray Burdis
245169,Stuart Richardson
190754,Pang Eun-Jin
214597,Richard Gabai
173301,Isaac Florentine
240629,Giulio De Santi
246449,Susan Seidelman
158990,Courtney Solomon
164558,Marvin Kren
284019,Brett Simmons
191824,Uberto Pasolini
236324,Pat Kiely
212721,Erik Matti
226437,Eduardo RodrÃ­guez
248842,Ryan White
186997,Benjamin Turner|Gabe Turner
159622,Richard Boddington
241287,Quentin Dupieux
184846,Morgan Spurlock
257874,
207273,Antoni Stutz
157409,Mark Quod
192210,Bruce LaBruce
192813,Maciej Pieprzyca
172767,Dominic Harari|Teresa Pelegri
197919,Rithy Panh
209901,Cullen Hoback
161782,Anthony Mandler
200204,Joel Allen Schroeder
209204,Ben Ketai
216769,Eric England|Nick Everhart|Emily Hagins|Jesse Holland|Miko Hughes|Andy Mitton
199556,SebastiÃ¡n Silva
191562,MÃ¡rcio Garcia
164331,Joseph J. Lawson
153509,Daniel Lusko
160564,Brett Donowho
202807,Anthony Leonardi III
169758,David DeCoteau
209355,Wes Anderson|Roman Coppola
131689,Kate Davis|David Heilbroner
192345,Jonathan Judge
300302,Brian Trenchard-Smith
176570,Krishna D.K.|Raj Nidimoru
241958,Tibor TakÃ¡cs
123107,Marco Ristori
224003,AgnÃ¨s Jaoui
220677,Danny Tull
252990,Adam Neutzsky-Wulff
198677,Bertrand Tavernier
234567,Peter Winther
72359,Herschel Faber
159154,Joel Gallen
177271,Matthew Arnold
159151,Roger Christian
218460,J.T. Petty
169865,Kohl Glass
163431,Glenn Miller
83869,Brad Osborne
214100,John Lyde
214096,Lauren MacMullan
228676,Tina Gordon Chism
165864,Alex Gibney
164443,Jon Burton
186606,Greg 'Freddy' Camalier
197393,Sean Olson
171795,Andrew Weiner
238234,Lisa James Larsson
137968,Max Mayer
159211,Dexter Fletcher
194722,Megan Griffiths
226360,Richard Schenkman
245597,Duane Journey
101724,John Gray
184155,Ryan Perez
178290,Francis Whately
159667,Rob Kuhns
195796,
156713,Morgan O'Neill|Ben Nott
238407,Christian Bisceglia|Ascanio Malgarini
229296,Adam Rogers
242575,Sara Sugarman
235662,HyeonJong Lee
273404,Patrick Rea
203696,Nikolay Lebedev
217787,Sini Anderson
180314,Sara St. Onge
173847,David Morley
259761,Kyle Patrick Alvarez
173205,JonÃ¡s CuarÃ³n
212063,Jon M. Chu
199818,Jorge RamÃ­rez SuÃ¡rez
180688,Bert Kish
237305,Richie Mehta
201132,Victor Cook
181095,Roger Roth
97686,Shane Salerno
198062,Giorgia Farina
184992,David F. Sandberg
217337,Richard Robbins
244001,Teller
159002,Ivan Sen
270221,Abe Levy|Silver Tree
222724,Punit Malhotra
158936,Anthony Powell
176124,Daric Gates
192133,Chris James Thompson
203321,Brad Copeland
229138,Maria Sole Tognazzi
174366,Lionel Baier
215848,Christopher Storer|Bo Burnham
159140,Zachary Heinzerling
185460,Riccardo Paoletti
191502,Daniel Farrands
159370,James Franco|Travis Mathews
246699,David Boyd
97732,John Ridley
191718,John McKay
121573,Tobe Hooper
159012,Linda Bloodworth-Thomason
206284,Daniel SÃ¡nchez ArÃ©valo
202960,Alison Ellwood
223202,Bobcat Goldthwait
152756,Gus Holwerda
213121,Kaleb Lechowski
167502,Daniel Percival
209964,Nate Meyer
159024,Yann Gonzalez
238185,Eric Walter
142115,Shaul Schwarz
173495,Brad J. Silverman
159032,Andrew Douglas
158743,Paolo Zucca
268207,Diablo Cody
174678,Angus MacLane
202604,Michel Gondry
116741,Adolfo Alix Jr.
201550,Chris Nelson
190940,
224087,Alan Brown
176088,Brian Spitz
172785,Mike Lerner|Maxim Pozdorovkin
142391,Andrew Bujalski
169642,Emmanuel Naccache
228355,Karl Mueller
233863,Joe Marino
230158,Shawn Levy
187628,Jake Goldberger
159770,Anurag Kashyap|Dibakar Banerjee|Zoya Akhtar|Karan Johar
216790,Simone Bartesaghi
184149,Alonso Mayo
182127,Jessie McCormack
225564,Thomas Gomez Durham
158752,Katie Graham|Andrew Matthews
193524,Anthony D'Souza
173491,Bob Smeaton
225703,Will Lovelace|Dylan Southern
124623,MÃ¥ns MÃ¥rlind|BjÃ¶rn Stein
213417,Matt Johnson
190250,Gianfranco Rosi
203793,Jason Wise
141058,Herman Yau
178850,ValÃ©rie Lemercier
238749,Randy Moore
194121,Shane Meadows
246308,Merete Mueller|Christopher Smith
279954,Jason Friedberg|Aaron Seltzer
203217,Lawrence Shapiro
160220,Chadd Harbold
228009,Rob McLellan
224908,Fyodor Bondarchuk
173455,Chris Crow
203351,Ed Burke|BeyoncÃ© Knowles
376823,Jonathan Wright
231401,Paul Soter
174323,Marc Bauder
105,Connor McGuire|Colin McGuire
2108,AndrÃ© Pellenz
526,Laurent Malaquais
9355,David Higby
707,Carl Bessai
11976,Tom Berninger
9340,Jared Cohn
10014,Chris Bell
1369,Beth McCarthy-Miller|Rob Ashford
606,Darren Stein
1374,Robert Zemeckis
68,John Hughes
10957,Richard Donner
873,George Miller|George Ogilvie
10999,John Glen
9838,Ridley Scott
10925,Richard Donner
